,userid,version,retention_1,retention_7,sum_gamerounds
35566,3939230,gate_50,True,False,27
35567,3939322,gate_50,True,False,13
35568,3939351,gate_25,True,True,62
35569,3939622,gate_50,True,False,51
35570,3939747,gate_25,True,True,593
35571,3939806,gate_50,False,False,13
35572,3939879,gate_25,False,False,5
35573,3940099,gate_25,False,False,14
35574,3940159,gate_25,False,False,6
35575,3940186,gate_50,True,False,32
35576,3940217,gate_50,False,False,14
35577,3940238,gate_50,True,True,10
35578,3940257,gate_50,True,False,5
35579,3940519,gate_25,False,False,12
35580,3940600,gate_50,False,False,10
35581,3940751,gate_50,False,False,9
35582,3940770,gate_25,True,False,39
35583,3940949,gate_50,False,True,470
35584,3941109,gate_50,True,False,11
35585,3941200,gate_50,False,False,25
35586,3941204,gate_50,False,False,138
35587,3941331,gate_25,False,True,7
35588,3941527,gate_50,False,False,1
35589,3941591,gate_25,False,False,10
35590,3941823,gate_50,True,False,41
35591,3941938,gate_50,True,False,99
35592,3941970,gate_25,False,False,37
35593,3942059,gate_25,True,True,94
35594,3942066,gate_25,False,False,13
35595,3942526,gate_50,False,True,172
35596,3942738,gate_25,False,False,16
35597,3942826,gate_50,True,False,17
35598,3942916,gate_25,True,False,149
35599,3942936,gate_50,False,True,8
35600,3942938,gate_25,True,True,42
35601,3942960,gate_50,False,False,25
35602,3943077,gate_50,True,False,53
35603,3943107,gate_25,True,False,73
35604,3943122,gate_25,False,False,15
35605,3943173,gate_50,False,False,12
35606,3943357,gate_50,True,False,224
35607,3943485,gate_50,True,True,27
35608,3943577,gate_50,True,False,31
35609,3943706,gate_50,False,False,35
35610,3943849,gate_50,True,False,36
35611,3943924,gate_50,False,False,14
35612,3943934,gate_25,False,False,31
35613,3944029,gate_25,False,True,382
35614,3944096,gate_50,False,False,9
35615,3944502,gate_25,False,False,14
35616,3944638,gate_50,True,False,39
35617,3944698,gate_25,True,False,41
35618,3944734,gate_50,False,False,9
35619,3944926,gate_25,True,True,163
35620,3945174,gate_50,False,False,13
35621,3945190,gate_50,False,False,6
35622,3945227,gate_50,True,False,142
35623,3945373,gate_25,True,True,146
35624,3945468,gate_25,True,False,16
35625,3945487,gate_50,False,True,7
35626,3945562,gate_50,True,False,18
35627,3945919,gate_25,False,False,14
35628,3945972,gate_25,False,False,20
35629,3946066,gate_50,False,False,6
35630,3946219,gate_50,False,False,23
35631,3946256,gate_25,False,False,9
35632,3946356,gate_50,False,False,4
35633,3946374,gate_50,False,False,10
35634,3946444,gate_25,False,False,8
35635,3946503,gate_50,True,False,135
35636,3946511,gate_25,False,False,23
35637,3946705,gate_25,False,False,7
35638,3946729,gate_25,True,False,32
35639,3946760,gate_50,True,False,19
35640,3946890,gate_25,True,True,360
35641,3947122,gate_50,True,False,24
35642,3947123,gate_25,False,False,4
35643,3947274,gate_50,True,False,8
35644,3947308,gate_50,True,True,30
35645,3947569,gate_50,True,False,25
35646,3947777,gate_25,False,False,184
35647,3947856,gate_25,False,False,17
35648,3947902,gate_25,True,True,154
35649,3947933,gate_25,True,False,61
35650,3948185,gate_25,False,False,9
35651,3948428,gate_50,False,False,8
35652,3948472,gate_50,False,False,12
35653,3948509,gate_25,True,False,85
35654,3948612,gate_25,False,True,230
35655,3948782,gate_50,True,True,225
35656,3948842,gate_25,True,False,37
35657,3948921,gate_25,False,False,9
35658,3949013,gate_25,False,False,17
35659,3949081,gate_50,False,False,82
35660,3949297,gate_50,True,True,64
35661,3949312,gate_25,True,True,41
35662,3949594,gate_50,True,False,21
35663,3949649,gate_25,False,False,44
35664,3949677,gate_50,True,False,53
35665,3949723,gate_50,False,False,12
35666,3949736,gate_25,True,True,71
35667,3949825,gate_50,True,False,66
35668,3950097,gate_50,False,False,12
35669,3950142,gate_50,False,False,116
35670,3950247,gate_50,True,False,75
35671,3950263,gate_50,True,True,217
35672,3950658,gate_25,True,True,124
35673,3950690,gate_25,False,False,23
35674,3950904,gate_50,True,False,30
35675,3950959,gate_25,False,False,21
35676,3950967,gate_25,False,False,15
35677,3950973,gate_25,True,False,77
35678,3951172,gate_50,True,False,75
35679,3951284,gate_25,True,False,50
35680,3951308,gate_25,True,False,84
35681,3951309,gate_50,True,False,23
35682,3951480,gate_50,False,False,65
35683,3951649,gate_25,False,False,21
35684,3951823,gate_25,True,True,80
35685,3951894,gate_50,True,False,25
35686,3952017,gate_50,True,False,44
35687,3952020,gate_25,False,True,28
35688,3952022,gate_25,False,False,5
35689,3952062,gate_25,False,False,51
35690,3952102,gate_50,True,True,160
35691,3952257,gate_25,False,False,5
35692,3952295,gate_50,True,True,180
35693,3952387,gate_50,True,False,26
35694,3952393,gate_50,False,False,4
35695,3952417,gate_25,True,True,314
35696,3952803,gate_50,False,False,12
35697,3952886,gate_25,False,False,8
35698,3953119,gate_50,False,False,7
35699,3953254,gate_25,True,False,16
35700,3953628,gate_50,False,False,3
35701,3953768,gate_25,True,False,55
35702,3953783,gate_50,True,True,902
35703,3953958,gate_25,True,False,62
35704,3953961,gate_25,False,False,9
35705,3953998,gate_25,False,False,37
35706,3954067,gate_50,False,False,7
35707,3954206,gate_50,False,False,15
35708,3954314,gate_25,True,False,73
35709,3954379,gate_25,True,False,17
35710,3954391,gate_25,False,False,21
35711,3954554,gate_25,True,True,320
35712,3954556,gate_50,True,True,95
35713,3954606,gate_50,True,False,116
35714,3954750,gate_25,True,False,45
35715,3954889,gate_50,False,False,100
35716,3954945,gate_50,False,False,18
35717,3955113,gate_25,False,False,29
35718,3955162,gate_50,True,True,1313
35719,3955174,gate_50,False,False,14
35720,3955216,gate_25,True,True,61
35721,3955368,gate_25,False,False,8
35722,3955397,gate_25,True,False,26
35723,3955590,gate_50,True,False,13
35724,3955628,gate_50,True,False,75
35725,3955630,gate_50,False,False,20
35726,3955887,gate_25,True,True,351
35727,3956139,gate_50,False,False,6
35728,3956146,gate_50,False,False,12
35729,3956262,gate_50,False,False,33
35730,3956483,gate_50,False,False,5
35731,3956505,gate_50,True,True,92
35732,3956556,gate_50,True,True,128
35733,3956649,gate_50,False,False,13
35734,3956695,gate_25,False,False,17
35735,3956742,gate_25,False,False,10
35736,3956930,gate_50,True,True,40
35737,3956949,gate_25,True,True,229
35738,3956957,gate_25,True,False,46
35739,3956975,gate_50,False,False,15
35740,3957017,gate_50,False,False,33
35741,3957029,gate_50,False,False,8
35742,3957127,gate_25,False,True,68
35743,3957152,gate_50,True,False,33
35744,3957255,gate_25,True,False,8
35745,3957257,gate_25,True,False,15
35746,3957266,gate_25,True,True,33
35747,3957314,gate_25,True,False,41
35748,3957481,gate_50,True,False,33
35749,3957554,gate_50,False,False,26
35750,3957681,gate_50,False,False,5
35751,3957772,gate_25,True,False,55
35752,3958020,gate_25,False,False,7
35753,3958037,gate_50,False,False,10
35754,3958351,gate_25,True,False,6
35755,3958372,gate_25,True,True,85
35756,3958520,gate_25,False,False,7
35757,3958595,gate_50,False,False,4
35758,3958686,gate_50,False,False,1
35759,3959079,gate_25,True,False,11
35760,3959108,gate_25,True,True,332
35761,3959249,gate_50,False,False,14
35762,3959513,gate_25,True,True,289
35763,3959595,gate_25,True,False,121
35764,3959600,gate_50,False,False,27
35765,3959645,gate_50,False,False,42
35766,3959684,gate_50,True,False,55
35767,3959732,gate_50,True,False,6
35768,3959813,gate_25,True,True,216
35769,3959972,gate_25,True,False,41
35770,3960199,gate_50,True,False,159
35771,3960239,gate_50,False,False,17
35772,3960754,gate_25,True,False,76
35773,3960924,gate_25,True,True,71
35774,3960937,gate_50,False,False,21
35775,3961315,gate_25,True,False,90
35776,3961331,gate_25,True,True,273
35777,3961442,gate_25,True,False,51
35778,3961473,gate_25,True,False,28
35779,3961531,gate_25,False,False,8
35780,3961653,gate_25,True,False,72
35781,3961663,gate_50,False,False,15
35782,3961913,gate_25,True,True,197
35783,3962078,gate_25,False,False,32
35784,3962380,gate_25,True,False,65
35785,3962384,gate_50,False,False,29
35786,3962400,gate_25,False,False,14
35787,3962706,gate_50,True,False,23
35788,3962846,gate_50,False,False,25
35789,3962940,gate_50,False,False,8
35790,3963276,gate_25,True,True,223
35791,3963764,gate_50,False,False,3
35792,3963836,gate_50,True,True,657
35793,3963862,gate_50,False,False,31
35794,3964129,gate_25,False,False,25
35795,3964164,gate_50,True,False,101
35796,3964530,gate_25,True,False,9
35797,3964538,gate_25,True,False,22
35798,3964561,gate_25,False,False,7
35799,3964718,gate_25,True,False,36
35800,3964758,gate_25,True,True,118
35801,3964817,gate_50,False,False,17
35802,3964900,gate_50,True,False,5
35803,3964921,gate_50,True,False,67
35804,3965028,gate_25,True,False,26
35805,3965181,gate_25,True,False,8
35806,3965370,gate_25,True,True,83
35807,3965451,gate_50,False,False,28
35808,3965477,gate_25,False,False,54
35809,3965538,gate_25,True,True,401
35810,3965545,gate_25,False,False,47
35811,3965562,gate_25,False,False,14
35812,3965593,gate_25,True,False,63
35813,3965699,gate_50,False,False,12
35814,3965820,gate_50,True,False,46
35815,3965828,gate_50,False,False,7
35816,3965895,gate_50,False,False,8
35817,3965991,gate_25,False,False,5
35818,3966019,gate_50,False,False,13
35819,3966155,gate_25,True,True,75
35820,3966275,gate_25,False,False,14
35821,3966316,gate_50,False,False,28
35822,3966409,gate_50,False,False,13
35823,3966444,gate_50,True,True,201
35824,3966534,gate_50,False,False,15
35825,3966537,gate_25,False,False,36
35826,3966780,gate_25,True,False,33
35827,3966856,gate_25,True,False,21
35828,3967039,gate_50,True,False,20
35829,3967193,gate_50,True,False,199
35830,3967203,gate_25,False,False,8
35831,3967232,gate_25,True,False,14
35832,3967396,gate_25,False,False,14
35833,3968000,gate_50,True,True,161
35834,3968059,gate_25,False,False,20
35835,3968074,gate_50,True,False,43
35836,3968117,gate_50,False,False,25
35837,3968469,gate_25,True,True,58
35838,3968535,gate_25,True,True,124
35839,3968627,gate_25,True,False,51
35840,3968865,gate_25,False,False,10
35841,3968988,gate_50,True,False,68
35842,3969261,gate_25,False,False,16
35843,3969400,gate_25,True,False,63
35844,3969512,gate_50,False,False,10
35845,3969655,gate_50,True,False,21
35846,3969697,gate_50,False,False,154
35847,3969784,gate_50,False,False,13
35848,3969874,gate_50,False,False,2
35849,3969950,gate_25,False,True,18
35850,3970198,gate_25,True,False,16
35851,3970221,gate_50,False,False,32
35852,3970273,gate_25,True,False,35
35853,3970300,gate_25,False,False,19
35854,3970515,gate_25,False,False,6
35855,3970854,gate_50,False,False,13
35856,3971142,gate_25,False,False,8
35857,3971253,gate_50,False,True,37
35858,3971334,gate_25,True,False,118
35859,3971382,gate_50,True,False,39
35860,3971508,gate_25,True,True,56
35861,3971766,gate_25,True,True,55
35862,3971815,gate_50,False,False,13
35863,3971967,gate_50,False,True,32
35864,3971980,gate_50,False,False,9
35865,3971982,gate_25,True,False,106
35866,3972026,gate_25,True,False,37
35867,3972121,gate_25,True,False,85
35868,3972338,gate_50,True,False,77
35869,3972434,gate_25,True,True,100
35870,3972641,gate_25,True,True,104
35871,3972840,gate_25,False,True,230
35872,3973040,gate_50,False,False,9
35873,3973157,gate_25,True,False,19
35874,3973364,gate_25,False,False,8
35875,3973475,gate_50,False,False,12
35876,3973601,gate_25,False,False,39
35877,3973715,gate_25,True,False,38
35878,3973814,gate_25,False,False,7
35879,3973919,gate_50,False,False,18
35880,3973975,gate_50,False,False,3
35881,3974178,gate_50,False,False,44
35882,3974192,gate_25,False,False,16
35883,3974283,gate_25,False,False,8
35884,3974298,gate_50,False,False,10
35885,3974361,gate_50,False,False,26
35886,3974393,gate_50,True,False,21
35887,3974397,gate_25,False,False,19
35888,3974606,gate_25,False,False,3
35889,3974736,gate_50,True,True,425
35890,3974863,gate_25,False,False,59
35891,3974924,gate_25,False,False,3
35892,3974969,gate_50,True,True,418
35893,3975280,gate_25,False,False,6
35894,3975342,gate_25,False,False,38
35895,3975387,gate_25,True,False,32
35896,3975585,gate_50,True,True,81
35897,3975634,gate_50,False,False,33
35898,3975844,gate_50,False,False,1
35899,3975868,gate_50,False,False,30
35900,3975879,gate_25,True,True,126
35901,3976138,gate_50,True,True,271
35902,3976201,gate_25,True,False,151
35903,3976215,gate_25,False,False,8
35904,3976330,gate_25,False,True,121
35905,3976693,gate_50,False,False,14
35906,3976700,gate_50,True,False,59
35907,3976721,gate_25,False,True,7
35908,3976723,gate_25,False,False,22
35909,3976949,gate_50,True,False,16
35910,3976958,gate_25,True,True,72
35911,3977030,gate_50,False,False,10
35912,3977187,gate_25,True,False,115
35913,3977216,gate_50,True,True,152
35914,3977248,gate_50,False,False,32
35915,3977452,gate_25,False,True,2
35916,3977472,gate_50,False,False,9
35917,3977557,gate_50,True,False,10
35918,3977560,gate_50,False,False,44
35919,3977666,gate_50,True,False,21
35920,3977943,gate_50,False,False,144
35921,3978016,gate_25,True,False,47
35922,3978061,gate_25,False,False,30
35923,3978178,gate_25,False,False,3
35924,3978246,gate_50,True,False,68
35925,3978272,gate_25,True,False,279
35926,3978290,gate_25,True,False,15
35927,3978521,gate_50,False,False,28
35928,3978598,gate_50,False,False,40
35929,3978681,gate_25,False,False,7
35930,3978736,gate_50,True,False,11
35931,3978831,gate_25,False,False,12
35932,3978953,gate_50,False,False,4
35933,3979016,gate_50,False,False,20
35934,3979077,gate_50,False,False,27
35935,3979308,gate_50,True,False,33
35936,3979399,gate_25,False,False,10
35937,3979505,gate_25,False,False,7
35938,3979677,gate_50,True,False,16
35939,3979802,gate_25,False,False,14
35940,3979841,gate_25,True,True,120
35941,3979917,gate_50,False,False,7
35942,3979938,gate_50,False,True,38
35943,3980056,gate_50,True,False,119
35944,3980396,gate_50,False,False,28
35945,3980746,gate_25,True,False,7
35946,3980797,gate_25,True,False,46
35947,3980920,gate_50,True,False,27
35948,3981024,gate_25,False,False,4
35949,3981162,gate_50,True,True,57
35950,3981323,gate_50,False,False,21
35951,3981413,gate_25,False,False,4
35952,3981592,gate_50,False,False,12
35953,3981765,gate_50,True,True,98
35954,3981975,gate_25,False,True,301
35955,3982098,gate_25,True,True,176
35956,3982246,gate_25,False,False,12
35957,3982321,gate_25,True,False,50
35958,3982623,gate_50,True,False,43
35959,3982884,gate_25,False,False,11
35960,3982990,gate_25,False,False,27
35961,3983050,gate_25,False,False,13
35962,3983084,gate_50,False,False,33
35963,3983121,gate_25,False,False,26
35964,3983302,gate_25,False,False,42
35965,3983463,gate_25,False,False,0
35966,3983776,gate_50,False,False,23
35967,3983816,gate_25,True,True,29
35968,3983996,gate_50,True,False,59
35969,3984086,gate_25,False,False,20
35970,3984383,gate_50,True,False,46
35971,3984553,gate_50,True,True,64
35972,3984599,gate_50,False,False,20
35973,3984624,gate_25,True,False,78
35974,3984647,gate_50,False,False,42
35975,3984811,gate_25,False,False,1
35976,3984932,gate_50,False,False,5
35977,3985051,gate_25,True,True,364
35978,3985132,gate_50,False,False,23
35979,3985175,gate_50,False,False,5
35980,3985328,gate_25,False,False,25
35981,3985387,gate_25,True,False,138
35982,3985448,gate_25,True,False,82
35983,3985465,gate_25,False,False,48
35984,3985586,gate_25,False,False,6
35985,3985711,gate_25,False,False,83
35986,3985760,gate_25,False,False,2
35987,3985872,gate_25,True,True,68
35988,3986214,gate_25,False,False,11
35989,3986358,gate_25,False,True,46
35990,3986429,gate_25,False,False,32
35991,3986685,gate_25,True,True,319
35992,3986753,gate_25,False,False,25
35993,3986809,gate_25,False,False,20
35994,3986867,gate_50,True,False,79
35995,3987013,gate_50,False,False,14
35996,3987088,gate_50,False,False,25
35997,3987237,gate_25,True,False,109
35998,3987288,gate_25,False,False,3
35999,3987931,gate_25,False,False,18
36000,3987942,gate_25,True,True,191
36001,3988020,gate_25,True,False,261
36002,3988132,gate_50,False,False,10
36003,3988292,gate_25,True,False,15
36004,3988384,gate_25,False,False,40
36005,3988413,gate_50,True,False,52
36006,3988418,gate_25,False,False,19
36007,3988475,gate_25,False,False,11
36008,3988502,gate_50,False,False,2
36009,3988857,gate_25,True,False,107
36010,3989159,gate_50,False,False,7
36011,3989346,gate_50,True,True,339
36012,3989385,gate_50,False,False,13
36013,3989401,gate_25,False,False,35
36014,3989429,gate_50,True,False,53
36015,3989732,gate_25,True,True,110
36016,3989856,gate_50,False,False,103
36017,3989972,gate_25,True,True,125
36018,3990199,gate_50,False,False,13
36019,3990222,gate_50,False,False,10
36020,3990290,gate_50,True,False,57
36021,3990423,gate_50,True,False,27
36022,3990449,gate_50,False,False,5
36023,3990652,gate_25,False,False,22
36024,3990680,gate_50,False,False,12
36025,3990856,gate_50,False,False,32
36026,3991014,gate_50,False,False,25
36027,3991015,gate_25,True,False,46
36028,3991070,gate_50,True,True,172
36029,3991271,gate_50,False,False,25
36030,3991306,gate_25,True,True,37
36031,3991512,gate_25,True,True,42
36032,3991657,gate_50,False,False,16
36033,3991739,gate_25,False,False,16
36034,3991874,gate_50,True,False,67
36035,3992188,gate_25,False,False,33
36036,3992237,gate_50,True,False,28
36037,3992321,gate_25,True,False,14
36038,3992335,gate_50,True,False,25
36039,3992355,gate_25,False,False,11
36040,3992371,gate_50,False,False,9
36041,3992490,gate_25,False,False,13
36042,3992531,gate_50,True,False,62
36043,3992744,gate_25,True,False,52
36044,3992751,gate_50,False,False,25
36045,3992807,gate_50,False,False,16
36046,3992816,gate_25,False,False,21
36047,3992857,gate_50,True,False,13
36048,3992915,gate_25,True,False,17
36049,3992945,gate_50,True,True,46
36050,3993013,gate_25,False,False,1
36051,3993607,gate_50,True,True,31
36052,3993768,gate_25,True,False,32
36053,3993775,gate_50,False,False,51
36054,3993828,gate_25,True,False,31
36055,3994335,gate_50,False,False,77
36056,3994337,gate_50,False,True,25
36057,3994359,gate_25,False,False,5
36058,3994535,gate_25,False,False,11
36059,3994764,gate_50,False,False,86
36060,3994803,gate_50,False,False,7
36061,3994834,gate_50,True,False,19
36062,3994919,gate_50,False,False,28
36063,3994931,gate_25,True,False,17
36064,3994952,gate_25,True,False,232
36065,3994988,gate_50,False,False,36
36066,3995029,gate_50,False,True,228
36067,3995047,gate_50,True,False,67
36068,3995077,gate_25,True,False,96
36069,3995097,gate_50,True,True,164
36070,3995118,gate_50,True,False,124
36071,3995271,gate_25,False,False,7
36072,3995274,gate_25,False,True,82
36073,3995279,gate_25,False,False,16
36074,3995348,gate_25,False,False,34
36075,3995368,gate_50,True,False,38
36076,3995421,gate_50,False,False,11
36077,3995500,gate_50,True,True,288
36078,3995526,gate_25,True,False,72
36079,3995565,gate_25,False,False,15
36080,3995667,gate_50,False,False,25
36081,3995743,gate_25,True,False,95
36082,3995886,gate_50,True,False,21
36083,3995964,gate_25,True,False,41
36084,3996120,gate_50,True,False,40
36085,3996165,gate_50,False,False,11
36086,3996280,gate_25,False,False,43
36087,3996336,gate_25,False,True,37
36088,3996445,gate_25,False,False,7
36089,3996450,gate_50,False,False,22
36090,3996524,gate_25,True,False,11
36091,3996551,gate_50,False,False,20
36092,3996606,gate_50,False,False,10
36093,3996643,gate_25,True,True,127
36094,3996660,gate_50,False,False,30
36095,3996805,gate_25,True,True,58
36096,3996851,gate_25,True,False,32
36097,3996854,gate_50,False,False,8
36098,3996896,gate_50,True,False,20
36099,3996913,gate_50,True,False,20
36100,3996940,gate_50,True,False,32
36101,3997024,gate_50,False,False,19
36102,3997026,gate_25,True,True,243
36103,3997030,gate_25,True,True,489
36104,3997098,gate_25,True,False,50
36105,3997360,gate_50,True,False,35
36106,3997651,gate_25,False,False,24
36107,3997775,gate_25,False,False,22
36108,3998178,gate_50,True,True,235
36109,3998475,gate_50,False,False,88
36110,3998739,gate_50,False,True,134
36111,3998782,gate_50,False,False,12
36112,3998973,gate_25,False,True,54
36113,3999172,gate_25,False,False,15
36114,3999425,gate_50,False,False,29
36115,3999460,gate_25,False,False,21
36116,3999463,gate_25,False,False,14
36117,3999555,gate_25,False,False,10
36118,3999654,gate_25,False,False,7
36119,3999717,gate_50,False,False,20
36120,3999798,gate_25,True,False,52
36121,3999916,gate_50,True,True,44
36122,4000021,gate_50,False,False,18
36123,4000049,gate_25,False,False,9
36124,4000106,gate_25,False,False,9
36125,4000140,gate_25,True,False,47
36126,4000291,gate_25,False,False,13
36127,4000329,gate_50,True,False,9
36128,4000335,gate_50,True,False,14
36129,4000375,gate_25,True,False,159
36130,4000617,gate_50,False,False,16
36131,4000631,gate_25,True,True,358
36132,4000656,gate_50,True,False,92
36133,4000699,gate_25,False,False,43
36134,4000733,gate_50,False,False,24
36135,4000744,gate_25,True,False,47
36136,4000862,gate_25,True,True,364
36137,4000943,gate_50,True,True,248
36138,4000994,gate_50,True,True,291
36139,4001071,gate_50,True,False,38
36140,4001230,gate_50,True,True,123
36141,4001258,gate_25,False,False,41
36142,4001276,gate_25,False,False,51
36143,4001345,gate_50,False,False,21
36144,4001532,gate_50,False,False,11
36145,4001764,gate_50,False,False,27
36146,4001873,gate_50,False,True,129
36147,4002050,gate_50,False,False,20
36148,4002325,gate_50,False,False,25
36149,4002660,gate_25,False,False,15
36150,4002700,gate_50,True,False,150
36151,4002822,gate_50,False,False,2
36152,4003159,gate_25,False,False,5
36153,4003294,gate_50,False,False,14
36154,4003448,gate_25,True,False,30
36155,4003491,gate_50,False,False,10
36156,4003501,gate_50,False,False,12
36157,4003722,gate_50,False,True,57
36158,4003743,gate_25,False,False,33
36159,4003754,gate_25,False,False,9
36160,4003804,gate_50,False,False,13
36161,4003820,gate_50,True,False,21
36162,4004079,gate_50,False,False,7
36163,4004377,gate_25,True,True,21
36164,4004455,gate_25,False,False,9
36165,4004475,gate_25,False,False,32
36166,4004487,gate_50,False,False,19
36167,4004528,gate_50,False,False,22
36168,4004656,gate_25,False,False,31
36169,4004984,gate_50,False,False,47
36170,4005125,gate_25,False,False,23
36171,4005148,gate_50,True,True,61
36172,4005227,gate_50,False,False,0
36173,4005243,gate_25,False,False,2
36174,4005418,gate_25,False,False,21
36175,4005496,gate_25,False,False,3
36176,4005648,gate_50,False,False,16
36177,4005740,gate_50,True,False,25
36178,4005748,gate_50,True,False,62
36179,4005779,gate_50,False,False,20
36180,4005791,gate_50,False,False,19
36181,4005833,gate_25,False,False,16
36182,4005904,gate_50,False,False,32
36183,4005933,gate_25,False,False,3
36184,4006015,gate_25,False,False,7
36185,4006523,gate_50,True,True,307
36186,4006553,gate_50,False,False,9
36187,4006581,gate_25,False,False,8
36188,4007063,gate_25,True,True,89
36189,4007131,gate_25,False,False,11
36190,4007225,gate_25,True,False,8
36191,4007319,gate_25,False,False,4
36192,4007459,gate_25,True,True,234
36193,4007506,gate_50,False,False,17
36194,4007511,gate_25,False,False,12
36195,4007759,gate_25,False,False,29
36196,4007810,gate_25,False,False,24
36197,4008004,gate_25,False,False,26
36198,4008111,gate_25,True,False,80
36199,4008145,gate_25,True,False,60
36200,4008247,gate_25,False,False,39
36201,4008314,gate_25,True,True,95
36202,4008444,gate_50,False,False,8
36203,4008550,gate_25,True,False,12
36204,4008631,gate_25,False,False,11
36205,4008711,gate_25,False,False,22
36206,4008718,gate_25,True,False,49
36207,4008839,gate_25,False,False,27
36208,4008948,gate_50,False,False,7
36209,4009111,gate_25,True,True,92
36210,4009167,gate_50,True,False,54
36211,4009200,gate_25,False,False,28
36212,4009540,gate_50,True,False,52
36213,4009558,gate_50,False,False,19
36214,4009693,gate_25,False,False,32
36215,4009711,gate_50,True,False,49
36216,4009963,gate_25,False,False,13
36217,4010054,gate_25,False,False,28
36218,4010154,gate_50,False,True,28
36219,4010201,gate_50,False,False,14
36220,4010618,gate_25,False,False,5
36221,4010859,gate_50,True,False,43
36222,4010906,gate_50,False,False,9
36223,4011682,gate_50,False,False,8
36224,4011705,gate_25,False,False,1
36225,4012018,gate_25,False,False,17
36226,4012145,gate_50,True,False,37
36227,4012148,gate_25,False,False,24
36228,4012193,gate_25,False,False,65
36229,4012260,gate_25,True,False,83
36230,4012420,gate_50,True,False,3
36231,4012437,gate_50,True,False,24
36232,4012556,gate_50,True,False,15
36233,4012795,gate_50,False,False,8
36234,4012907,gate_25,True,False,12
36235,4012916,gate_25,False,False,9
36236,4012918,gate_50,True,False,39
36237,4013151,gate_25,False,False,21
36238,4013298,gate_50,False,False,9
36239,4013473,gate_50,False,False,10
36240,4013787,gate_50,True,False,19
36241,4013846,gate_25,False,False,7
36242,4013934,gate_50,False,False,13
36243,4014010,gate_50,True,True,86
36244,4014046,gate_25,True,False,50
36245,4014337,gate_25,True,False,147
36246,4014373,gate_50,False,False,63
36247,4014495,gate_25,True,False,21
36248,4014631,gate_50,False,True,66
36249,4014738,gate_50,True,True,379
36250,4014739,gate_50,False,False,7
36251,4014820,gate_50,True,True,8
36252,4014905,gate_25,False,False,8
36253,4015026,gate_50,True,False,124
36254,4015036,gate_50,True,False,12
36255,4015089,gate_50,True,True,138
36256,4015156,gate_25,False,False,12
36257,4015166,gate_50,False,False,24
36258,4015359,gate_25,True,False,88
36259,4015549,gate_25,True,True,60
36260,4015574,gate_50,False,False,52
36261,4015687,gate_50,False,False,18
36262,4015796,gate_25,False,False,24
36263,4016099,gate_50,True,False,30
36264,4016222,gate_25,False,False,10
36265,4016239,gate_50,True,False,84
36266,4016306,gate_25,False,False,2
36267,4016312,gate_50,False,False,4
36268,4016431,gate_25,False,False,36
36269,4016587,gate_50,True,True,242
36270,4016789,gate_50,False,False,13
36271,4016898,gate_25,False,False,43
36272,4016953,gate_50,False,False,16
36273,4016964,gate_50,True,False,40
36274,4017155,gate_50,True,True,189
36275,4017231,gate_50,False,False,16
36276,4017302,gate_50,True,True,51
36277,4017331,gate_25,False,False,8
36278,4017353,gate_25,False,False,16
36279,4017823,gate_50,True,True,246
36280,4017853,gate_25,False,False,7
36281,4017888,gate_50,True,False,29
36282,4017907,gate_50,False,False,11
36283,4018213,gate_25,False,False,9
36284,4018288,gate_50,True,False,28
36285,4018373,gate_25,True,True,112
36286,4018557,gate_25,True,False,140
36287,4018611,gate_25,True,True,102
36288,4018625,gate_25,False,False,27
36289,4018629,gate_25,False,True,27
36290,4018632,gate_50,True,False,30
36291,4018760,gate_50,False,False,16
36292,4018778,gate_25,False,False,20
36293,4018864,gate_50,True,True,76
36294,4018867,gate_50,True,False,12
36295,4018875,gate_50,True,True,142
36296,4018904,gate_25,True,False,21
36297,4018913,gate_25,False,False,52
36298,4019041,gate_25,False,False,15
36299,4019092,gate_25,True,False,94
36300,4019182,gate_25,True,False,44
36301,4019289,gate_25,True,False,23
36302,4019363,gate_50,False,False,9
36303,4019531,gate_25,True,False,87
36304,4019547,gate_50,False,False,4
36305,4019572,gate_50,True,False,31
36306,4019717,gate_25,True,True,56
36307,4019774,gate_50,False,False,28
36308,4019882,gate_50,True,False,8
36309,4019924,gate_25,True,False,107
36310,4020009,gate_25,False,False,24
36311,4020169,gate_25,False,False,17
36312,4020224,gate_50,True,True,274
36313,4020310,gate_25,False,False,18
36314,4020393,gate_25,False,True,371
36315,4020406,gate_25,False,False,11
36316,4020411,gate_25,False,False,15
36317,4020509,gate_25,False,False,8
36318,4020536,gate_50,True,False,28
36319,4020799,gate_50,False,False,15
36320,4020870,gate_25,True,False,35
36321,4020945,gate_50,False,False,6
36322,4020981,gate_50,True,True,211
36323,4021003,gate_50,True,True,117
36324,4021262,gate_25,False,False,28
36325,4021468,gate_50,False,False,1
36326,4021720,gate_50,True,True,184
36327,4021770,gate_50,True,True,342
36328,4021869,gate_25,True,False,77
36329,4021918,gate_50,False,False,37
36330,4022207,gate_50,False,False,28
36331,4022328,gate_50,True,False,9
36332,4022361,gate_25,True,False,91
36333,4022384,gate_25,True,True,152
36334,4022515,gate_50,False,False,16
36335,4022535,gate_25,True,True,138
36336,4022568,gate_25,False,False,11
36337,4022570,gate_25,False,False,17
36338,4022818,gate_25,False,False,31
36339,4023010,gate_50,False,False,26
36340,4023041,gate_25,False,False,10
36341,4023076,gate_25,False,False,24
